配列の要素数,100
2,521,726,0.011377331999999983
3,525,711,0.010456719999999989
4,526,692,0.0063169670000000075
5,532,677,0.006379954999999997
6,545,674,0.006416007000000012
7,544,673,0.005064064999999997
8,573,669,0.002055996000000003
9,573,669,0.002824565999999995
10,577,667,0.0020191800000000006
11,577,667,0.0021966459999999983
12,593,680,0.0021298549999999986
13,597,682,0.001998870999999997
14,597,682,0.0030416049999999993
15,605,675,0.002004953999999999
16,653,714,0.0022045509999999977
17,653,714,0.0021046409999999974
18,696,742,0.0036821649999999972
19,723,755,0.003130964999999999
20,735,748,0.0037484010000000045
21,735,748,0.002248931999999999
22,750,745,0.0026001219999999994
23,778,763,0.0027297489999999988
24,778,763,0.002262873000000004
25,778,763,0.0037595959999999987
26,778,763,0.003391424999999999
27,778,763,0.0022625460000000007
28,778,763,0.0070593240000000005
29,778,763,0.002227190000000001
30,912,874,0.002702612
31,912,874,0.002646703000000003
32,912,874,0.0025479190000000053
33,912,874,0.002811342
34,912,874,0.0025459520000000006
35,912,874,0.002542465000000002
36,912,874,0.005215634000000001
37,912,874,0.002483917999999999
38,912,874,0.0025663770000000042
39,1006,953,0.004373473000000009
40,1006,953,0.0025554400000000004
41,1006,953,0.0026112670000000035
42,1006,953,0.003945879999999997
43,1006,953,0.002670217000000006
44,1006,953,0.0028255140000000025
45,1006,953,0.0027325530000000026
46,1006,953,0.003432707000000002
47,1006,953,0.0024931909999999953
48,1006,953,0.0029611829999999987
49,1006,953,0.0029759000000000022
50,1006,953,0.002697896999999999
51,1006,953,0.002808568000000003
52,1006,953,0.002712442000000001
53,1006,953,0.0025906059999999983
54,1006,953,0.002538251
55,1006,953,0.0033211099999999978
56,1006,953,0.002605189999999999
57,1006,953,0.002601272
58,1006,953,0.0024592150000000024
59,1006,953,0.0025537150000000007
60,1006,953,0.0025155289999999977
61,1006,953,0.0035775709999999994
62,1006,953,0.005342565
63,1006,953,0.0024260370000000024
64,1006,953,0.0028897229999999994
65,1006,953,0.0032133780000000015
66,1006,953,0.003843269000000003
67,1006,953,0.0025944760000000057
68,1006,953,0.0032354679999999987
69,1534,1462,0.005942005999999996
70,1534,1462,0.003869223999999997
71,1534,1462,0.0068527449999999995
72,1534,1462,0.003852959000000002
73,1534,1462,0.009009268
74,1534,1462,0.003857208999999999
75,1534,1462,0.004208905000000004
76,1534,1462,0.0073284359999999955
77,1534,1462,0.009027797999999998
78,1534,1462,0.0037566649999999984
79,1534,1462,0.0038577020000000006
80,1534,1462,0.0038047669999999967
81,1534,1462,0.005348718999999997
82,1534,1462,0.003976431000000004
83,1534,1462,0.006513427000000001
84,1534,1462,0.0038254680000000016
85,1534,1462,0.003860538999999998
86,1534,1462,0.004322919000000004
87,1534,1462,0.0037950829999999973
88,1534,1462,0.006253986000000003
89,1534,1462,0.006447608999999989
90,1534,1462,0.0038397110000000035
91,1534,1462,0.005817185999999985
92,1534,1462,0.003924282000000001
93,1534,1462,0.003835987
94,1534,1462,0.010416125999999996
95,1534,1462,0.005360618999999999
96,1534,1462,0.0043649450000000055
97,1534,1462,0.003930201000000001
98,1534,1462,0.005401938
99,1534,1462,0.0038212579999999945
100,2557,2455,0.005847909000000006
101,2557,2455,0.005806833999999999
102,2557,2455,0.007617968000000001
103,2557,2455,0.005997553999999996
104,2557,2455,0.005924600999999999
105,2557,2455,0.005762258000000007
106,2557,2455,0.006051477
107,2557,2455,0.005883133000000004
108,2557,2455,0.005889127999999998
109,2557,2455,0.006429881000000004
110,2557,2455,0.006001932000000003
111,2557,2455,0.005802836000000009
112,2557,2455,0.005947840999999997
113,2557,2455,0.00744336900000001
114,2557,2455,0.007310126999999998
115,2557,2455,0.006086637000000005
116,2557,2455,0.006003770000000005
117,2557,2455,0.005833889
118,2557,2455,0.008287009999999997
119,2557,2455,0.005865230999999997
120,2557,2455,0.005869496999999999
121,2557,2455,0.005808697000000005
122,2557,2455,0.008258135000000015
123,2557,2455,0.005925556
124,2557,2455,0.005796927
125,2557,2455,0.006145346
126,2557,2455,0.006137309000000004
127,2557,2455,0.008007999999999986
